时间,1#给煤机瞬时流量输出信号,高温省煤器进口O2浓度（左）,高温省煤器进口O2浓度（右）,一次风转速,二次风转速
2022-11-14 00:35:10,5.878,2.114,2.119,39.41,21.183
2022-11-14 00:35:15,6.032,2.134,2.08,39.417,21.178
2022-11-14 00:35:20,5.995,2.171,2.117,39.406,21.155
2022-11-14 00:35:25,6.032,2.182,2.125,39.41,21.183
2022-11-14 00:35:30,5.992,2.167,2.164,39.418,21.155
2022-11-14 00:35:35,6.154,2.144,2.174,39.406,21.183
2022-11-14 00:35:40,5.99,2.139,2.082,39.413,21.153
2022-11-14 00:35:45,6.156,2.179,1.965,39.41,21.159
2022-11-14 00:35:50,5.995,2.216,1.997,39.413,21.175
2022-11-14 00:35:55,5.903,2.237,1.984,39.41,21.183
2022-11-14 00:36:00,6.137,2.267,1.964,39.41,21.183
2022-11-14 00:36:05,6.149,2.277,2.004,39.406,21.177
2022-11-14 00:36:10,6.246,2.241,2.104,39.41,21.155
2022-11-14 00:36:15,6.138,2.236,2.032,39.406,21.186
2022-11-14 00:36:20,6.031,2.267,2.063,39.41,21.179
2022-11-14 00:36:25,5.873,2.298,2.001,39.413,21.184
2022-11-14 00:36:30,5.91,2.333,2.068,39.413,21.179
2022-11-14 00:36:35,6.006,2.406,1.994,39.41,21.186
2022-11-14 00:36:40,6.016,2.453,1.967,39.41,21.183
2022-11-14 00:36:45,6.031,2.47,1.97,39.413,21.178
2022-11-14 00:36:50,5.991,2.429,2.02,39.414,21.186
2022-11-14 00:36:55,6.026,2.378,2.045,39.413,21.175
2022-11-14 00:37:00,6.137,2.369,2.089,39.413,21.179
2022-11-14 00:37:05,6.122,2.373,2.106,39.41,21.186
2022-11-14 00:37:10,6.137,2.363,2.194,39.413,21.179
2022-11-14 00:37:15,6.117,2.361,2.118,39.414,21.186
2022-11-14 00:37:20,6.028,2.365,2.159,39.41,21.175
2022-11-14 00:37:25,6.015,2.39,2.105,39.418,21.162
2022-11-14 00:37:30,6.017,2.373,2.082,39.414,21.186
2022-11-14 00:37:35,6.001,2.343,2.063,39.406,21.183
2022-11-14 00:37:40,6.022,2.337,2.088,39.41,21.179
2022-11-14 00:37:45,6.02,2.363,2.124,39.406,21.178
2022-11-14 00:37:50,6.033,2.392,2.087,39.414,21.186
2022-11-14 00:37:55,6.017,2.387,2.09,39.41,21.183
2022-11-14 00:38:00,5.995,2.345,2.113,39.413,21.162
2022-11-14 00:38:05,6.024,2.269,2.123,39.413,21.182
2022-11-14 00:38:10,6.029,2.206,2.136,39.41,21.179
2022-11-14 00:38:15,6.024,2.212,2.162,39.406,21.179
2022-11-14 00:38:20,5.91,2.224,2.186,39.413,21.155
2022-11-14 00:38:25,5.874,2.236,2.19,39.418,21.181
2022-11-14 00:38:30,6.023,2.259,2.107,39.414,21.183
2022-11-14 00:38:35,5.905,2.335,2.112,39.41,21.181
2022-11-14 00:38:40,5.903,2.333,2.076,39.413,21.183
2022-11-14 00:38:45,6.002,2.323,2.101,39.413,21.155
2022-11-14 00:38:50,6.02,2.353,2.084,39.418,21.186
2022-11-14 00:38:55,5.91,2.406,2.065,39.413,21.164
2022-11-14 00:39:00,6.001,2.4,2.078,39.413,21.178
2022-11-14 00:39:05,6.011,2.414,2.056,39.418,21.186
2022-11-14 00:39:10,6.019,2.439,2.101,39.414,21.159
2022-11-14 00:39:15,6.03,2.4,2.142,39.41,21.179
2022-11-14 00:39:20,6.031,2.332,2.172,39.41,21.179
2022-11-14 00:39:25,5.887,2.304,2.172,39.413,21.182
2022-11-14 00:39:30,5.999,2.291,2.095,39.414,21.186
2022-11-14 00:39:35,5.895,2.322,2.098,39.418,21.162
2022-11-14 00:39:40,5.905,2.318,2.202,39.41,21.155
2022-11-14 00:39:45,5.883,2.269,2.222,39.41,21.171
2022-11-14 00:39:50,5.907,2.228,2.303,39.417,21.178
2022-11-14 00:39:55,5.881,2.23,2.275,39.418,21.186
2022-11-14 00:40:00,6.026,2.259,2.289,39.41,21.155
2022-11-14 00:40:05,5.868,2.282,2.24,39.413,21.17
2022-11-14 00:40:10,5.901,2.289,2.226,39.406,21.179
2022-11-14 00:40:15,6.015,2.283,2.222,39.413,21.186
2022-11-14 00:40:20,5.887,2.255,2.178,39.414,21.179
2022-11-14 00:40:25,6.025,2.282,2.231,39.41,20.451
2022-11-14 00:40:30,6.02,2.298,2.171,39.414,20.185
2022-11-14 00:40:35,5.905,2.332,2.229,39.413,20.214
2022-11-14 00:40:40,5.867,2.363,2.246,39.413,20.207
2022-11-14 00:40:45,5.906,2.39,2.259,39.413,20.188
2022-11-14 00:40:50,5.872,2.351,2.161,39.414,20.193
2022-11-14 00:40:55,6.025,2.328,2.15,39.41,20.176
2022-11-14 00:41:00,5.995,2.371,2.009,39.413,20.211
2022-11-14 00:41:05,6.009,2.404,2.015,39.41,20.185
2022-11-14 00:41:10,6.12,2.324,2.042,39.41,20.211
2022-11-14 00:41:15,6.008,2.261,2.152,39.406,20.181
2022-11-14 00:41:20,6.028,2.237,2.134,39.413,20.191
2022-11-14 00:41:25,5.897,2.2,2.2,39.41,20.204
2022-11-14 00:41:30,5.997,2.187,2.282,39.41,20.207
2022-11-14 00:41:35,6.027,2.186,2.249,39.413,20.188
2022-11-14 00:41:40,6.27,2.194,2.205,39.413,20.214
2022-11-14 00:41:45,6.143,2.175,2.174,39.406,20.207
2022-11-14 00:41:50,5.997,2.194,2.19,39.41,20.204
2022-11-14 00:41:55,6.011,2.204,2.188,39.406,20.184
2022-11-14 00:42:00,5.899,2.169,2.195,39.417,20.209
2022-11-14 00:42:05,5.9,2.153,2.295,39.418,20.194
2022-11-14 00:42:10,6.008,2.135,2.365,39.41,20.207
2022-11-14 00:42:15,6.019,2.148,2.387,39.41,20.204
2022-11-14 00:42:20,6.031,2.155,2.337,39.406,20.185
2022-11-14 00:42:25,6.122,2.177,2.318,39.413,20.211
2022-11-14 00:42:30,6.014,2.173,2.237,39.414,20.214
2022-11-14 00:42:35,6.16,2.185,2.295,39.41,20.207
2022-11-14 00:42:40,6.141,2.23,2.277,39.413,20.207
2022-11-14 00:42:45,6.152,2.282,2.355,39.41,20.207
2022-11-14 00:42:50,6.12,2.367,2.299,39.418,20.211
2022-11-14 00:42:55,6.152,2.421,2.339,39.41,20.185
2022-11-14 00:43:00,6.004,2.414,2.255,39.418,20.214
2022-11-14 00:43:05,6.154,2.39,2.282,39.414,20.207
2022-11-14 00:43:10,6.009,2.39,2.215,39.413,20.211
2022-11-14 00:43:15,6.01,2.404,2.232,39.413,20.211
2022-11-14 00:43:20,6.001,2.445,2.241,39.406,20.211
2022-11-14 00:43:25,6.02,2.484,2.199,39.418,20.204
2022-11-14 00:43:30,6.026,2.51,2.274,39.41,20.211
2022-11-14 00:43:35,5.995,2.523,2.281,39.41,20.209
2022-11-14 00:43:40,6.123,2.49,2.345,39.41,20.211
2022-11-14 00:43:45,5.997,2.453,2.295,39.41,20.208
2022-11-14 00:43:50,6.031,2.443,2.27,39.406,20.211
2022-11-14 00:43:55,6.028,2.461,2.216,39.41,20.214
2022-11-14 00:44:00,5.993,2.49,2.178,39.414,20.207
2022-11-14 00:44:05,5.903,2.514,2.185,39.41,20.211
2022-11-14 00:44:10,6.004,2.51,2.179,39.417,20.185
2022-11-14 00:44:15,5.88,2.517,2.252,39.413,20.204
2022-11-14 00:44:20,6.024,2.524,2.304,39.414,20.207
2022-11-14 00:44:25,6.029,2.524,2.358,39.41,20.211
2022-11-14 00:44:30,6.028,2.504,2.27,39.418,20.211
2022-11-14 00:44:35,6.028,2.483,2.181,39.413,20.206
2022-11-14 00:44:40,6.127,2.484,2.221,39.41,20.205
2022-11-14 00:44:45,6.01,2.486,2.247,39.41,20.182
2022-11-14 00:44:50,6.03,2.483,2.252,39.418,20.209
2022-11-14 00:44:55,6.023,2.473,2.274,39.421,20.207
2022-11-14 00:45:00,5.993,2.449,2.284,39.417,20.179
2022-11-14 00:45:05,6.009,2.449,2.319,39.406,20.214
2022-11-14 00:45:10,6.027,2.476,2.286,39.418,20.207
2022-11-14 00:45:15,5.769,2.531,2.343,39.41,20.207
2022-11-14 00:45:20,5.89,2.575,2.327,39.41,20.188
2022-11-14 00:45:25,5.911,2.613,2.236,39.413,20.203
2022-11-14 00:45:30,5.877,2.623,2.188,39.414,20.208
2022-11-14 00:45:35,6.024,2.643,2.135,39.41,20.192
2022-11-14 00:45:40,5.91,2.631,2.118,39.413,20.211
2022-11-14 00:45:45,5.885,2.617,2.228,39.413,20.184
2022-11-14 00:45:50,5.903,2.616,2.296,39.418,20.211
2022-11-14 00:45:55,6.03,2.588,2.346,39.413,20.182
2022-11-14 00:46:00,5.903,2.535,2.366,39.418,20.207
2022-11-14 00:46:05,5.888,2.5,2.454,39.41,20.185
2022-11-14 00:46:10,5.775,2.418,2.504,39.418,20.207
2022-11-14 00:46:15,5.886,2.383,2.549,39.41,20.209
2022-11-14 00:46:20,5.903,2.365,2.541,39.414,20.214
2022-11-14 00:46:25,5.757,2.396,2.481,39.41,20.188
2022-11-14 00:46:30,5.749,2.438,2.409,39.418,20.204
2022-11-14 00:46:35,5.779,2.42,2.483,39.41,20.207
2022-11-14 00:46:40,5.877,2.406,2.499,39.41,20.211
2022-11-14 00:46:45,5.745,2.432,2.431,39.41,20.196
2022-11-14 00:46:50,5.879,2.465,2.464,39.413,20.184
2022-11-14 00:46:55,5.773,2.469,2.538,39.418,20.211
2022-11-14 00:47:00,5.769,2.523,2.535,39.414,20.211
2022-11-14 00:47:05,5.883,2.567,2.525,39.41,20.189
2022-11-14 00:47:10,5.99,2.592,2.498,39.406,20.183
2022-11-14 00:47:15,6.004,2.633,2.487,39.418,20.214
2022-11-14 00:47:20,6.001,2.631,2.519,39.41,20.211
2022-11-14 00:47:25,5.904,2.631,2.562,39.41,20.192
2022-11-14 00:47:30,5.785,2.637,2.695,39.413,20.184
2022-11-14 00:47:35,5.751,2.627,2.701,39.414,20.183
2022-11-14 00:47:40,5.907,2.617,2.694,39.413,20.207
2022-11-14 00:47:45,5.885,2.596,2.546,39.413,20.204
2022-11-14 00:47:50,5.906,2.58,2.519,39.418,20.207
2022-11-14 00:47:55,5.89,2.551,2.488,39.414,20.205
2022-11-14 00:48:00,5.888,2.535,2.548,39.414,20.208
2022-11-14 00:48:05,5.877,2.565,2.579,39.413,20.207
2022-11-14 00:48:10,5.892,2.629,2.537,39.413,20.207
2022-11-14 00:48:15,5.907,2.619,2.55,39.413,20.206
2022-11-14 00:48:20,5.997,2.677,2.576,39.41,20.205
2022-11-14 00:48:25,6.031,2.718,2.571,39.413,20.184
2022-11-14 00:48:30,5.899,2.68,2.559,39.418,20.207
2022-11-14 00:48:35,6.0,2.631,2.561,39.414,20.207
2022-11-14 00:48:40,6.012,2.645,2.623,39.41,20.214
2022-11-14 00:48:45,5.908,2.671,2.595,39.418,20.176
2022-11-14 00:48:50,6.008,2.729,2.629,39.406,20.188
2022-11-14 00:48:55,5.908,2.737,2.672,39.413,20.185
2022-11-14 00:49:00,5.887,2.718,2.732,39.41,20.211
2022-11-14 00:49:05,6.02,2.714,2.755,39.413,20.181
2022-11-14 00:49:10,5.995,2.69,2.759,39.406,20.211
2022-11-14 00:49:15,5.905,2.682,2.677,39.41,20.214
2022-11-14 00:49:20,6.015,2.714,2.619,39.414,20.183
2022-11-14 00:49:25,5.88,2.757,2.591,39.41,20.184
2022-11-14 00:49:30,5.888,2.777,2.519,39.418,20.204
2022-11-14 00:49:35,5.89,2.841,2.463,39.414,20.192
2022-11-14 00:49:40,5.872,2.872,2.538,39.41,20.211
2022-11-14 00:49:45,5.872,2.815,2.546,39.413,20.206
2022-11-14 00:49:50,5.883,2.807,2.58,39.41,20.185
2022-11-14 00:49:55,5.903,2.861,2.572,39.418,20.201
2022-11-14 00:50:00,5.891,2.888,2.626,39.41,20.214
2022-11-14 00:50:05,5.873,2.884,2.656,39.406,20.214
2022-11-14 00:50:10,6.024,2.858,2.674,39.41,20.183
2022-11-14 00:50:15,5.874,2.782,2.677,39.41,20.214
2022-11-14 00:50:20,6.031,2.735,2.72,39.413,20.211
2022-11-14 00:50:25,6.012,2.698,2.669,39.413,20.181
2022-11-14 00:50:30,5.899,2.7,2.65,39.413,20.201
2022-11-14 00:50:35,5.878,2.698,2.636,39.413,20.211
2022-11-14 00:50:40,6.03,2.722,2.657,39.41,20.214
2022-11-14 00:50:45,5.877,2.749,2.611,39.413,20.211
2022-11-14 00:50:50,5.899,2.759,2.582,39.414,20.211
2022-11-14 00:50:55,5.914,2.778,2.624,39.41,20.184
2022-11-14 00:51:00,5.773,2.77,2.72,39.414,20.211
2022-11-14 00:51:05,5.749,2.774,2.737,39.41,20.214
2022-11-14 00:51:10,5.873,2.798,2.679,39.418,20.205
2022-11-14 00:51:15,5.907,2.829,2.654,39.418,20.207
2022-11-14 00:51:20,5.868,2.829,2.624,39.406,20.211
2022-11-14 00:51:25,5.902,2.814,2.67,39.414,20.206
2022-11-14 00:51:30,5.906,2.823,2.621,39.417,20.207
2022-11-14 00:51:35,5.862,2.858,2.619,39.41,20.196
2022-11-14 00:51:40,5.77,2.872,2.588,39.41,20.214
2022-11-14 00:51:45,5.747,2.892,2.483,39.418,20.207
2022-11-14 00:51:50,5.784,2.876,2.53,39.41,20.189
2022-11-14 00:51:55,5.748,2.852,2.59,39.418,20.204
2022-11-14 00:52:00,5.77,2.858,2.667,39.41,20.211
2022-11-14 00:52:05,5.867,2.939,2.616,39.413,20.182
2022-11-14 00:52:10,5.899,2.991,2.591,39.406,20.207
2022-11-14 00:52:15,5.9,2.974,2.583,39.41,20.204
2022-11-14 00:52:20,5.872,2.962,2.593,39.414,20.205
2022-11-14 00:52:25,5.902,2.939,2.528,39.413,20.207
2022-11-14 00:52:30,5.873,2.906,2.617,39.414,20.211
2022-11-14 00:52:35,5.777,2.937,2.652,39.413,20.182
2022-11-14 00:52:40,5.91,2.957,2.659,39.413,20.182
2022-11-14 00:52:45,5.888,2.958,2.683,39.41,20.214
2022-11-14 00:52:50,6.149,2.9,2.642,39.413,20.207
2022-11-14 00:52:55,6.153,2.902,2.656,39.414,20.211
2022-11-14 00:53:00,5.884,2.876,2.65,39.414,20.214
2022-11-14 00:53:05,5.9,2.819,2.62,39.41,20.181
2022-11-14 00:53:10,5.759,2.782,2.716,39.413,20.204
2022-11-14 00:53:15,5.876,2.835,2.72,39.41,20.204
2022-11-14 00:53:20,5.905,2.874,2.707,39.41,20.207
2022-11-14 00:53:25,5.902,2.911,2.697,39.41,20.206
2022-11-14 00:53:30,5.9,2.921,2.644,39.413,20.207
2022-11-14 00:53:35,5.899,2.896,2.705,39.413,20.214
2022-11-14 00:53:40,5.886,2.87,2.686,39.413,20.213
2022-11-14 00:53:45,5.905,2.855,2.683,39.413,20.189
2022-11-14 00:53:50,6.016,2.76,2.77,39.41,20.191
2022-11-14 00:53:55,6.031,2.718,2.762,39.418,20.214
2022-11-14 00:54:00,5.883,2.727,2.804,39.414,20.204
2022-11-14 00:54:05,6.017,2.759,2.769,39.413,20.219
2022-11-14 00:54:10,6.025,2.806,2.712,39.418,20.214
2022-11-14 00:54:15,5.872,2.878,2.715,39.418,20.199
2022-11-14 00:54:20,6.014,2.896,2.759,39.418,20.213
2022-11-14 00:54:25,5.888,2.876,2.787,39.41,20.215
2022-11-14 00:54:30,5.911,2.861,2.788,39.406,20.211
2022-11-14 00:54:35,5.876,2.841,2.759,39.413,20.206
2022-11-14 00:54:40,5.9,2.831,2.836,39.414,20.209
2022-11-14 00:54:45,5.906,2.814,2.936,39.414,20.206
2022-11-14 00:54:50,5.874,2.861,2.938,39.413,20.182
2022-11-14 00:54:55,6.027,2.874,2.967,39.41,20.207
2022-11-14 00:55:00,5.87,2.911,2.916,39.406,20.206
2022-11-14 00:55:05,5.894,2.954,2.873,39.413,20.204
2022-11-14 00:55:10,5.901,2.931,2.865,39.413,20.207
2022-11-14 00:55:15,5.762,2.933,2.916,39.418,20.213
2022-11-14 00:55:20,5.892,2.953,2.929,39.418,20.214
2022-11-14 00:55:25,5.887,2.933,2.969,39.414,20.188
2022-11-14 00:55:30,5.903,2.929,2.925,39.417,20.207
2022-11-14 00:55:35,5.87,2.943,2.98,39.406,20.211
2022-11-14 00:55:40,5.901,2.902,2.951,39.41,20.179
2022-11-14 00:55:45,5.886,2.811,3.002,39.41,20.207
2022-11-14 00:55:50,6.03,2.773,2.984,39.406,20.211
2022-11-14 00:55:55,5.995,2.815,2.948,39.414,20.207
2022-11-14 00:56:00,5.902,2.849,2.844,39.41,20.207
2022-11-14 00:56:05,5.875,2.903,2.846,39.413,20.183
2022-11-14 00:56:10,5.871,2.937,2.827,39.41,20.196
2022-11-14 00:56:15,5.906,2.935,2.94,39.41,20.211
2022-11-14 00:56:20,5.994,2.947,2.923,39.41,20.185
2022-11-14 00:56:25,5.903,2.98,2.921,39.41,20.207
2022-11-14 00:56:30,5.867,3.023,3.007,39.413,20.211
2022-11-14 00:56:35,5.896,3.042,3.016,39.413,20.207
2022-11-14 00:56:40,5.892,3.091,2.975,39.406,20.207
2022-11-14 00:56:45,5.911,3.086,2.977,39.413,20.207
2022-11-14 00:56:50,5.873,3.078,2.96,39.414,20.206
2022-11-14 00:56:55,5.899,3.082,2.95,39.418,20.211
2022-11-14 00:57:00,5.894,3.107,2.905,39.418,20.189
2022-11-14 00:57:05,5.897,3.105,2.94,39.413,20.181
2022-11-14 00:57:10,5.894,3.097,2.948,39.414,20.214
2022-11-14 00:57:15,5.888,3.063,2.94,39.406,20.204
2022-11-14 00:57:20,5.896,3.045,2.924,39.413,20.208
2022-11-14 00:57:25,5.756,3.056,2.838,39.413,20.207
2022-11-14 00:57:30,5.786,3.105,2.732,39.413,20.207
2022-11-14 00:57:35,5.872,3.215,2.641,39.406,20.207
2022-11-14 00:57:40,5.899,3.27,2.682,39.418,20.211
2022-11-14 00:57:45,5.782,3.245,2.63,39.41,20.211
2022-11-14 00:57:50,5.888,3.225,2.657,39.413,20.207
2022-11-14 00:57:55,5.902,3.183,2.657,39.418,20.211
2022-11-14 00:58:00,5.894,3.18,2.611,39.41,20.179
2022-11-14 00:58:05,5.908,3.117,2.569,39.41,20.206
2022-11-14 00:58:10,5.891,3.086,2.572,39.41,20.201
2022-11-14 00:58:15,5.764,3.107,2.643,39.417,20.206
2022-11-14 00:58:20,5.776,3.105,2.734,39.417,20.208
2022-11-14 00:58:25,5.792,3.094,2.755,39.41,20.206
2022-11-14 00:58:30,6.002,3.08,2.739,39.413,20.211
2022-11-14 00:58:35,6.028,3.058,2.73,39.414,20.189
2022-11-14 00:58:40,5.903,3.056,2.693,39.413,20.211
2022-11-14 00:58:45,5.749,3.054,2.689,39.413,20.214
2022-11-14 00:58:50,5.786,3.025,2.617,39.41,20.201
2022-11-14 00:58:55,5.905,2.978,2.602,39.41,20.213
2022-11-14 00:59:00,5.903,2.88,2.683,39.406,20.211
2022-11-14 00:59:05,5.888,2.898,2.769,39.417,20.211
2022-11-14 00:59:10,5.906,2.98,2.767,39.41,20.181
2022-11-14 00:59:15,5.885,3.009,2.806,39.414,20.214
2022-11-14 00:59:20,5.908,2.988,2.734,39.41,20.198
2022-11-14 00:59:25,5.872,2.941,2.775,39.413,20.214
2022-11-14 00:59:30,5.903,2.855,2.773,39.41,20.203
2022-11-14 00:59:35,5.875,2.831,2.742,39.413,20.211
2022-11-14 00:59:40,5.907,2.872,2.705,39.41,20.204
2022-11-14 00:59:45,5.754,2.858,2.749,39.413,20.204
2022-11-14 00:59:50,5.75,2.847,2.758,39.41,20.207
2022-11-14 00:59:55,5.897,2.839,2.783,39.413,20.211
2022-11-14 01:00:00,5.903,2.862,2.762,39.413,20.214
2022-11-14 01:00:05,5.872,2.882,2.741,39.413,20.207
2022-11-14 01:00:10,5.891,2.858,2.728,39.406,20.207
2022-11-14 01:00:15,5.907,2.811,2.818,39.413,20.185
2022-11-14 01:00:20,5.869,2.855,2.814,39.418,20.207
2022-11-14 01:00:25,5.905,2.925,2.791,39.406,20.207
2022-11-14 01:00:30,5.896,2.982,2.839,39.418,20.189
2022-11-14 01:00:35,6.002,2.994,2.796,39.406,20.207
2022-11-14 01:00:40,6.032,2.992,2.867,39.41,20.185
2022-11-14 01:00:45,5.9,3.045,2.823,39.41,20.207
2022-11-14 01:00:50,5.878,3.037,2.788,39.41,20.207
2022-11-14 01:00:55,5.753,3.006,2.824,39.41,20.205
2022-11-14 01:01:00,5.91,3.005,2.824,39.418,20.211
2022-11-14 01:01:05,5.876,3.021,2.742,39.413,20.185
2022-11-14 01:01:10,5.906,2.999,2.676,39.41,20.185
2022-11-14 01:01:15,5.871,2.953,2.748,39.41,20.207
2022-11-14 01:01:20,5.898,2.892,2.829,39.413,20.214
2022-11-14 01:01:25,5.995,2.861,2.859,39.41,20.211
2022-11-14 01:01:30,6.026,2.852,2.93,39.413,20.209
2022-11-14 01:01:35,6.024,2.837,2.929,39.414,20.207
2022-11-14 01:01:40,6.03,2.858,2.897,39.406,20.204
2022-11-14 01:01:45,5.87,2.907,2.935,39.41,20.179
2022-11-14 01:01:50,5.883,2.929,2.948,39.417,20.211
2022-11-14 01:01:55,6.022,2.97,2.906,39.414,20.188
2022-11-14 01:02:00,5.906,3.005,2.883,39.41,20.207
2022-11-14 01:02:05,5.777,3.027,2.873,39.41,20.206
2022-11-14 01:02:10,5.763,3.08,2.899,39.418,20.211
2022-11-14 01:02:15,5.775,3.082,2.869,39.414,20.207
2022-11-14 01:02:20,5.778,3.053,2.833,39.41,20.211
2022-11-14 01:02:25,5.868,3.025,2.846,39.413,20.214
2022-11-14 01:02:30,5.759,3.046,2.818,39.418,20.214
2022-11-14 01:02:35,5.897,3.053,2.791,39.414,20.184
2022-11-14 01:02:40,5.903,3.058,2.779,39.41,20.214
2022-11-14 01:02:45,5.875,3.063,2.748,39.414,20.211
2022-11-14 01:02:50,5.905,3.056,2.781,39.41,20.206
2022-11-14 01:02:55,5.894,3.086,2.789,39.414,20.213
2022-11-14 01:03:00,5.906,3.137,2.741,39.41,20.207
2022-11-14 01:03:05,5.875,3.15,2.802,39.413,20.194
2022-11-14 01:03:10,5.89,3.146,2.799,39.413,20.207
2022-11-14 01:03:15,5.763,3.119,2.845,39.418,20.208
2022-11-14 01:03:20,5.869,3.088,2.836,39.41,20.211
2022-11-14 01:03:25,5.9,3.056,2.885,39.41,20.201
2022-11-14 01:03:30,5.903,3.015,2.938,39.418,20.211
2022-11-14 01:03:35,5.873,3.072,2.927,39.406,20.204
2022-11-14 01:03:40,5.906,3.162,2.947,39.41,20.185
2022-11-14 01:03:45,5.907,3.088,3.002,39.418,20.183
2022-11-14 01:03:50,5.763,3.031,2.99,39.406,20.207
2022-11-14 01:03:55,5.778,2.988,3.084,39.418,20.211
2022-11-14 01:04:00,5.75,2.98,3.069,39.418,20.188
2022-11-14 01:04:05,5.885,2.992,3.049,39.41,20.206
2022-11-14 01:04:10,6.159,2.992,3.064,39.413,20.184
2022-11-14 01:04:15,6.001,3.021,3.026,39.406,20.204
2022-11-14 01:04:20,5.908,3.049,3.002,39.414,20.179
2022-11-14 01:04:25,5.742,3.025,2.98,39.413,20.211
2022-11-14 01:04:30,5.635,3.019,2.881,39.41,20.207
2022-11-14 01:04:35,5.773,3.078,2.873,39.413,20.207
2022-11-14 01:04:40,5.883,3.148,2.839,39.41,20.204
2022-11-14 01:04:45,5.872,3.225,2.761,39.406,20.189
2022-11-14 01:04:50,5.874,3.176,2.795,39.413,20.185
2022-11-14 01:04:55,5.903,3.091,2.903,39.418,20.204
2022-11-14 01:05:00,5.875,3.07,2.91,39.41,20.209
2022-11-14 01:05:05,5.889,3.047,2.886,39.41,20.196
2022-11-14 01:05:10,5.905,3.025,2.892,39.414,20.207
2022-11-14 01:05:15,5.782,2.972,2.815,39.41,20.207
2022-11-14 01:05:20,5.873,2.966,2.815,39.41,20.207
2022-11-14 01:05:25,5.902,2.943,2.785,39.414,20.204
2022-11-14 01:05:30,5.906,2.911,2.773,39.414,20.207
2022-11-14 01:05:35,5.87,2.921,2.707,39.41,20.211
2022-11-14 01:05:40,5.883,2.962,2.715,39.418,20.206
2022-11-14 01:05:45,5.884,2.941,2.744,39.414,20.207
2022-11-14 01:05:50,5.893,2.892,2.791,39.413,20.209
2022-11-14 01:05:55,5.906,2.888,2.736,39.413,20.207
2022-11-14 01:06:00,5.877,2.929,2.742,39.413,20.211
2022-11-14 01:06:05,5.887,2.972,2.707,39.413,20.211
2022-11-14 01:06:10,5.907,2.988,2.667,39.41,20.185
2022-11-14 01:06:15,5.906,2.98,2.656,39.41,20.211
2022-11-14 01:06:20,5.905,2.935,2.69,39.413,20.189
2022-11-14 01:06:25,5.873,2.909,2.738,39.417,20.206
2022-11-14 01:06:30,5.909,2.972,2.749,39.413,20.211
2022-11-14 01:06:35,5.786,3.095,2.686,39.41,20.192
2022-11-14 01:06:40,5.885,3.121,2.666,39.41,20.2
2022-11-14 01:06:45,5.75,3.053,2.639,39.414,20.207
2022-11-14 01:06:50,5.781,3.017,2.72,39.41,20.211
2022-11-14 01:06:55,5.876,3.037,2.707,39.41,20.207
2022-11-14 01:07:00,5.783,3.029,2.716,39.413,20.184
2022-11-14 01:07:05,5.876,2.98,2.704,39.417,20.207
2022-11-14 01:07:10,5.906,2.953,2.663,39.41,20.214
2022-11-14 01:07:15,5.877,2.911,2.712,39.413,20.211
2022-11-14 01:07:20,5.904,2.878,2.67,39.413,20.211
2022-11-14 01:07:25,5.908,2.831,2.829,39.413,20.211
2022-11-14 01:07:30,5.903,2.841,2.795,39.414,20.211
2022-11-14 01:07:35,5.868,2.884,2.865,39.414,20.207
2022-11-14 01:07:40,5.877,2.882,2.931,39.413,20.188
2022-11-14 01:07:45,5.902,2.849,2.88,39.41,20.207
2022-11-14 01:07:50,5.781,2.864,2.804,39.418,20.182
2022-11-14 01:07:55,5.872,2.911,2.802,39.418,20.207
2022-11-14 01:08:00,5.75,2.943,2.843,39.41,20.185
2022-11-14 01:08:05,5.782,2.933,2.914,39.413,20.211
2022-11-14 01:08:10,5.894,2.884,2.871,39.414,20.204
2022-11-14 01:08:15,5.755,2.817,2.855,39.41,20.214
2022-11-14 01:08:20,5.75,2.837,2.78,39.41,20.211
2022-11-14 01:08:25,5.9,2.852,2.807,39.41,20.211
2022-11-14 01:08:30,5.779,2.829,2.829,39.41,20.214
2022-11-14 01:08:35,5.752,2.866,2.763,39.413,20.211
2022-11-14 01:08:40,5.777,2.96,2.674,39.41,20.211
2022-11-14 01:08:45,5.756,3.009,2.714,39.418,20.207
2022-11-14 01:08:50,5.781,3.041,2.663,39.41,20.207
2022-11-14 01:08:55,5.751,3.027,2.715,39.41,20.214
2022-11-14 01:09:00,5.777,3.023,2.753,39.418,20.207
2022-11-14 01:09:05,5.894,3.021,2.69,39.414,20.204
2022-11-14 01:09:10,5.898,2.988,2.758,39.421,20.206
2022-11-14 01:09:15,5.876,2.974,2.784,39.406,20.214
2022-11-14 01:09:20,5.878,2.943,2.813,39.41,20.214
2022-11-14 01:09:25,5.91,2.937,2.825,39.418,20.207
2022-11-14 01:09:30,5.788,2.945,2.865,39.41,20.204
2022-11-14 01:09:35,5.786,2.998,2.881,39.406,20.208
2022-11-14 01:09:40,5.888,3.066,2.91,39.413,20.214
2022-11-14 01:09:45,5.904,3.1,2.855,39.417,20.184
2022-11-14 01:09:50,6.16,3.045,2.813,39.406,20.214
2022-11-14 01:09:55,5.879,2.995,2.81,39.414,20.207
2022-11-14 01:10:00,5.907,2.982,2.822,39.41,20.211
2022-11-14 01:10:05,5.759,2.984,2.83,39.418,20.179
2022-11-14 01:10:10,5.785,2.958,2.893,39.41,20.186
2022-11-14 01:10:15,5.87,2.953,2.882,39.413,20.207
